1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,36,37,41,42,44,47,48,49,50,52,53,56,57,58,60,61,62,64,67,72,73,74,75,79,82,91,92,96,100,104,110,116,117,123,126,131,132,133,144,145,147,152,153,155,156,157,159,165,167,175,179,185,189,190,192,198,207,208,219,224,237,240,244,251,261,262,263,267,276,277,280,300,303,304,321,326,327,330,337,341,342,351,356,363,366,380,404,412,420,422,424,435,441,444,469,471,482,488,489,496,498
1,2,3,4,5,6,7,9,10,11,13,14,15,16,17,18,20,21,22,23,25,26,27,28,29,32,34,36,37,39,40,42,43,45,47,49,56,57,58,59,62,70,71,74,79,80,81,84,93,96,100,108,109,111,113,114,115,118,120,133,137,141,142,143,147,149,152,156,159,160,165,169,170,172,179,182,183,190,191,194,196,201,203,208,223,225,240,241,242,249,264,266,269,275,278,282,295,306,319,327,334,342,352,353,359,361,364,367,373,382,383,384,385,390,391,413,425,431,434,437,449,452,457,461,478,481,485,486,494,498,0,0,0
1,2,3,4,6,8,9,10,11,12,14,15,16,17,19,20,21,23,26,27,29,34,36,40,44,45,47,50,54,55,56,58,62,64,66,71,73,77,80,83,84,89,95,97,101,105,108,112,117,121,122,124,126,127,134,138,150,152,155,158,179,180,184,187,190,193,200,202,206,208,209,216,219,227,232,233,240,254,259,271,272,284,288,292,298,304,324,325,329,343,351,377,379,381,384,388,390,400,406,421,432,439,444,448,469,479,488,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,4,6,7,8,11,12,13,15,16,18,19,20,21,22,23,24,26,27,29,32,33,36,39,41,43,46,48,49,52,56,63,65,71,72,74,81,83,86,91,93,94,99,102,103,106,108,109,116,120,125,129,130,132,133,134,137,139,144,146,149,150,162,174,177,179,186,187,191,199,200,202,203,208,215,219,235,238,239,251,252,261,263,276,277,284,302,307,313,314,320,331,337,347,349,356,358,366,376,381,386,396,397,404,421,431,442,450,471,474,490,499,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,5,6,8,11,12,13,14,16,17,20,21,23,24,25,27,28,30,31,35,38,42,43,50,51,52,53,55,60,61,64,65,70,74,77,81,91,95,101,104,106,107,109,110,123,124,125,128,145,167,168,170,176,178,224,226,252,259,260,261,266,287,293,298,314,325,332,341,367,368,372,391,396,414,430,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,7,11,12,13,14,15,17,18,19,21,22,25,27,28,33,34,35,36,37,42,43,45,46,49,51,53,57,62,65,73,77,84,86,88,89,95,114,115,116,119,125,130,131,133,136,139,143,145,146,156,176,181,185,192,196,197,200,206,221,232,246,256,257,258,271,276,287,289,300,313,314,319,332,335,339,363,365,375,380,395,400,403,406,411,417,431,448,458,478,481,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,6,7,11,12,13,15,16,22,24,25,31,35,45,46,60,61,65,67,76,79,100,102,122,137,141,148,152,159,161,167,177,178,192,197,201,204,214,216,218,231,235,239,245,247,250,259,271,274,277,282,288,290,293,296,297,299,311,314,329,331,337,355,359,361,370,388,402,416,432,433,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,6,7,8,11,12,14,16,19,20,21,22,23,28,38,39,40,47,48,51,52,54,57,58,60,61,67,68,72,73,74,87,91,102,112,113,117,127,140,150,157,163,164,166,171,178,193,195,217,257,280,284,288,294,307,327,333,341,348,359,377,385,389,421,440,464,467,493,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,4,9,10,11,13,14,16,18,20,21,23,24,25,26,27,29,30,31,32,35,39,41,42,43,44,48,51,53,54,57,59,60,70,75,79,80,87,92,95,97,104,107,110,114,118,127,129,132,133,134,147,153,160,168,173,183,194,205,212,220,236,240,241,251,253,263,274,287,295,301,324,326,327,338,339,342,351,353,363,365,366,373,377,385,397,415,425,434,438,446,451,453,454,461,464,465,471,472,476,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,9,11,12,13,14,15,18,19,21,22,24,26,28,30,34,36,39,40,46,47,48,51,55,61,71,75,76,78,79,82,84,86,90,91,94,96,104,105,116,120,129,132,133,138,143,144,150,165,182,201,203,210,220,227,238,255,266,268,271,288,291,319,321,352,354,365,420,462,471,478,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,12,13,14,15,16,18,19,20,25,29,30,31,32,35,37,38,49,52,64,78,85,109,111,114,117,124,136,153,170,189,213,237,247,255,275,278,280,306,323,366,386,401,429,437,449,473,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,7,11,12,14,16,17,18,20,24,25,30,32,47,55,64,90,97,99,110,112,131,132,223,229,235,245,262,265,266,287,305,322,340,345,360,363,376,383,401,402,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9,10,11,12,13,14,15,18,19,25,29,31,40,45,49,81,82,91,105,124,130,140,157,185,212,215,246,262,290,294,302,317,332,335,346,367,411,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,6,11,14,15,17,19,20,22,26,27,28,30,33,40,42,43,46,47,61,62,64,74,78,82,84,87,89,94,97,98,101,114,115,123,125,126,130,134,141,146,165,172,177,181,182,194,199,200,211,213,216,225,229,234,238,241,249,250,252,261,272,276,291,301,304,341,345,356,360,365,382,388,402,414,460,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,12,15,16,17,19,21,22,23,29,33,36,45,52,58,63,68,70,82,83,86,87,89,92,93,106,119,130,133,135,148,162,167,169,175,183,198,199,209,218,222,223,224,235,239,251,252,259,265,267,315,328,331,336,339,340,362,411,429,434,450,487,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,10,11,12,13,14,19,20,24,33,34,38,39,50,55,65,69,70,73,76,84,85,86,87,92,98,100,106,113,118,121,125,135,148,149,153,169,170,179,197,205,209,219,226,234,240,243,247,253,262,270,274,275,285,289,290,300,319,333,347,350,361,381,390,402,415,436,448,450,460,470,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,11,12,13,14,15,16,19,24,29,39,41,45,59,61,63,80,84,99,109,116,149,152,175,180,192,223,243,250,282,295,310,316,318,323,344,350,352,368,376,389,393,405,422,462,464,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,10,11,12,15,16,18,20,24,34,37,40,44,45,63,67,73,102,131,134,146,181,186,200,256,268,279,281,308,344,374,384,392,393,394,421,425,431,450,453,484,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,11,12,13,14,19,21,23,25,27,30,34,43,44,49,54,56,57,76,89,104,119,140,142,148,158,175,237,251,267,291,316,322,355,357,358,369,386,401,419,420,436,471,472,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,11,15,19,20,21,22,24,29,31,37,42,46,50,54,67,76,77,80,81,103,105,122,136,137,171,207,246,259,260,290,311,331,333,337,357,360,382,397,405,431,440,447,460,484,487,490,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,10,11,15,17,19,21,23,30,32,33,38,40,50,59,69,78,81,94,115,117,140,167,174,189,195,211,218,230,245,286,291,292,308,337,338,344,347,349,352,385,387,422,423,439,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,11,12,14,19,21,22,31,41,50,54,55,56,57,69,79,95,108,113,119,126,129,138,140,154,171,180,185,188,202,203,209,219,224,228,232,247,266,283,294,300,305,325,327,349,354,356,385,387,388,389,390,404,406,428,438,448,461,493,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,10,11,14,16,24,25,26,31,35,37,38,44,70,80,94,104,125,127,147,161,172,239,263,279,283,284,310,311,315,331,336,348,368,426,434,458,471,493,497,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,11,12,13,16,20,26,28,29,36,51,53,58,59,67,72,90,97,99,100,104,105,114,115,119,122,167,189,197,199,206,210,220,221,235,247,252,287,292,293,297,299,321,343,346,358,401,415,428,444,460,472,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,7,10,15,16,17,19,21,33,39,41,42,44,48,52,59,61,67,68,72,75,76,82,87,92,94,98,103,116,121,122,150,151,164,167,173,185,189,193,205,207,228,230,236,263,275,280,281,298,315,333,354,355,357,363,375,403,414,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,11,12,13,14,16,20,25,34,38,41,43,58,65,96,123,125,130,133,135,136,146,169,172,189,190,220,225,231,256,281,288,290,310,312,350,379,389,395,398,400,419,432,455,472,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,6,11,12,16,21,28,30,33,41,47,49,50,57,62,63,76,80,81,83,87,89,105,113,122,128,148,151,156,187,321,346,348,419,431,454,488,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,4,15,18,21,26,31,33,36,40,44,48,53,54,56,66,68,75,85,96,97,118,128,153,166,181,197,209,222,225,235,270,283,290,297,299,315,349,370,385,409,436,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,12,14,18,19,20,26,27,35,41,43,46,48,55,60,62,72,81,90,98,118,122,141,154,163,165,170,171,172,173,201,214,218,220,221,255,262,340,380,396,399,408,435,441,479,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12,13,18,20,23,24,28,31,38,42,53,55,63,85,86,128,129,152,161,175,188,196,197,198,224,280,281,293,298,353,393,400,416,424,426,473,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,14,19,27,32,35,36,37,39,46,47,49,88,101,106,120,126,160,163,170,194,198,223,226,238,280,308,339,352,390,404,413,441,486,489,492,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,12,15,16,19,24,30,35,40,45,56,66,69,71,112,181,215,237,246,281,292,294,377,384,386,459,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,14,15,16,19,24,29,36,39,44,45,52,55,58,60,75,76,78,80,84,86,88,107,114,147,150,165,181,182,188,206,228,240,242,244,274,278,315,337,339,361,408,437,446,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,13,19,28,29,33,35,38,43,51,56,83,89,109,126,131,140,166,173,194,248,254,295,299,361,362,398,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,13,16,17,23,25,27,28,42,43,59,65,66,69,72,78,79,92,99,111,115,119,140,149,170,176,188,189,219,226,254,265,279,298,302,311,313,329,387,427,435,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,14,16,17,20,24,30,39,41,64,68,77,89,94,95,146,152,154,158,175,182,184,187,202,204,208,213,230,231,292,320,357,391,428,472,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,12,13,18,20,22,24,37,41,63,66,80,84,106,113,136,137,156,158,182,184,214,230,247,260,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,11,14,18,19,20,35,38,39,52,66,88,106,109,132,138,163,173,209,219,233,277,358,379,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,11,12,14,16,21,23,29,37,41,62,63,88,103,113,126,128,135,136,143,151,154,157,159,175,180,193,196,233,268,283,290,303,334,370,381,393,409,429,463,474,482,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8,11,13,15,26,30,31,32,37,51,54,57,71,77,81,98,101,108,109,143,153,156,207,214,217,324,327,339,360,407,425,433,434,435,440,483,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,15,16,18,19,20,34,44,50,52,61,65,85,101,107,120,121,124,132,154,156,160,187,191,199,200,207,213,243,268,330,343,347,374,415,419,424,430,440,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,14,15,18,21,25,35,43,48,51,56,57,60,64,68,70,71,76,90,95,104,112,121,125,163,166,177,180,189,226,236,258,262,272,287,305,322,346,353,376,393,425,432,437,451,475,489,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
