1133,70
1129,70
1127,70
1126,70
1125,70
1118,70
1108,70
1102,70
1087,70
1080,70
1079,70
1077,70
1060,70
1018,70
1007,70
1005,70
994,70
981,70
979,70
967,70
953,70
948,70
947,70
935,70
926,70
922,70
917,70
108,70
1742,69
1571,69
1289,69
1272,69
1215,69
1199,69
1157,69
1084,69
961,69
954,69
2609,68
2459,68
2255,68
2059,68
1899,68
1865,68
1381,68
2145,67
1796,67
1686,67
1621,67
1606,67
1484,67
1410,67
1306,67
1206,67
1174,67
1025,67
998,67
137,67
2654,66
2590,66
2378,66
2288,66
2129,66
2003,66
1862,66
1653,66
1638,66
1633,66
1581,66
1540,66
1450,66
1345,66
1243,66
1049,66
1004,66
1000,66
2595,65
2316,65
1955,65
1846,65
1820,65
1754,65
1738,65
1660,65
1389,65
1335,65
968,65
1917,64
1654,64
1610,64
1481,64
1403,64
1273,64
1161,64
2369,63
2268,63
1797,63
1360,63
1352,63
1324,63
1291,63
1288,63
2446,62
2395,62
1208,62
1027,62
2538,61
2400,61
2133,61
1892,61
1689,61
1591,61
1539,61
1376,61
1313,61
1210,61
1050,61
1029,61
907,61
2537,60
1281,60
2473,59
2265,59
1995,59
1615,59
1076,59
2435,58
2392,58
1878,58
1640,58
1341,58
928,58
2466,57
1645,57
1183,56
1136,56
1131,56
1940,55
1812,55
1471,55
1458,55
1048,55
1041,55
983,55
1783,54
1773,54
1766,54
1536,54
1529,54
1337,54
1202,54
1124,54
1057,54
1030,54
984,54
2162,53
1543,53
1572,52
933,52
2418,51
2294,51
2199,51
2063,51
2548,50
2305,50
2286,50
1725,50
1524,50
1220,50
1113,50
1111,50
1075,50
996,50
898,50
2610,49
2502,49
2216,49
2102,49
1755,49
1724,49
1286,49
2397,48
2386,48
2312,48
2259,48
2138,48
1723,48
2331,47
1294,47
2604,46
2439,46
2281,46
2244,46
2236,46
2233,46
1971,46
1735,46
1055,46
2260,45
1982,45
1390,45
1541,44
1394,44
1181,44
1093,44
3427,43
3418,43
3388,43
3364,43
3349,43
3340,43
3325,43
3285,43
3233,43
3227,43
3196,43
3175,43
3150,43
3143,43
3109,43
3099,43
3097,43
3091,43
3079,43
3066,43
3065,43
3057,43
3055,43
3048,43
3041,43
3034,43
3027,43
3023,43
3001,43
2987,43
2986,43
2970,43
2967,43
2961,43
2957,43
2945,43
2944,43
2941,43
2929,43
2928,43
2926,43
2921,43
2920,43
2917,43
2916,43
2914,43
2913,43
2912,43
2911,43
2910,43
2907,43
2906,43
2898,43
2891,43
2881,43
2878,43
2873,43
2868,43
2867,43
2865,43
2840,43
2828,43
2816,43
2801,43
2787,43
2783,43
2778,43
2758,43
2756,43
2755,43
2751,43
2718,43
2699,43
2695,43
2690,43
2680,43
2677,43
2670,43
2667,43
2665,43
1833,43
1685,43
1438,43
1196,43
1069,43
2519,42
2240,42
1366,42
2975,41
2653,41
2480,41
2391,41
2076,41
2004,41
1573,41
1514,41
960,41
2750,40
2681,40
2326,40
1525,40
1486,40
1461,40
1399,40
3363,39
3105,39
3005,39
2863,39
2707,39
527,39
3434,38
3385,38
3365,38
3294,38
3221,38
3185,38
3120,38
3118,38
3086,38
3085,38
3074,38
3030,38
2995,38
2994,38
2989,38
2946,38
2932,38
2930,38
2897,38
2874,38
2811,38
2774,38
2764,38
2742,38
2739,38
2684,38
2577,38
2474,38
1844,38
1533,38
3436,37
3435,37
3420,37
3417,37
3398,37
3392,37
3382,37
3352,37
3348,37
3345,37
3331,37
3298,37
3292,37
3281,37
3278,37
3268,37
3266,37
3253,37
3248,37
3240,37
3207,37
3202,37
3170,37
3159,37
3153,37
3151,37
3147,37
3133,37
3121,37
3117,37
3103,37
3102,37
3083,37
3071,37
3050,37
3036,37
3022,37
3015,37
2993,37
2992,37
2974,37
2971,37
2940,37
2870,37
2864,37
2854,37
2850,37
2836,37
2834,37
2829,37
2794,37
2779,37
2771,37
2766,37
2744,37
2743,37
2730,37
2720,37
2682,37
2675,37
2662,37
2111,37
1900,37
1873,37
1863,37
1860,37
1858,37
1842,37
1717,37
1716,37
1692,37
1681,37
1656,37
1648,37
1637,37
1629,37
1612,37
1597,37
1592,37
1588,37
1584,37
1577,37
1574,37
1480,37
1476,37
1463,37
1460,37
1449,37
1433,37
1427,37
1424,37
1414,37
1405,37
1380,37
1348,37
1346,37
1323,37
1299,37
1293,37
1285,37
1280,37
1278,37
1258,37
1236,37
1232,37
1228,37
1205,37
1193,37
1159,37
1149,37
1130,37
1121,37
1105,37
1101,37
1083,37
1068,37
1061,37
1037,37
1022,37
1020,37
1010,37
982,37
976,37
958,37
903,37
897,37
3400,36
3336,36
3321,36
3239,36
3186,36
3116,36
3114,36
3052,36
2947,36
2875,36
2757,36
2416,36
2223,36
2058,36
1874,36
1518,36
1316,36
1222,36
3397,35
3379,35
3356,35
3351,35
3333,35
3317,35
3241,35
3199,35
3183,35
3180,35
3173,35
3146,35
3107,35
3077,35
3061,35
3039,35
2990,35
2938,35
2937,35
2925,35
2902,35
2797,35
2782,35
2754,35
2749,35
2717,35
2388,35
1904,35
1895,35
1894,35
1872,35
1829,35
1825,35
1821,35
1813,35
1787,35
1784,35
1752,35
1743,35
1733,35
1730,35
1721,35
1683,35
1662,35
1596,35
1583,35
1516,35
1503,35
1496,35
1455,35
1408,35
1397,35
1393,35
1383,35
1374,35
1325,35
1310,35
1304,35
1283,35
1282,35
1274,35
1262,35
1230,35
1191,35
1167,35
1116,35
1109,35
1103,35
1100,35
1067,35
1033,35
1021,35
1019,35
1015,35
989,35
985,35
955,35
943,35
942,35
918,35
484,35
3407,34
3322,34
3302,34
3258,34
3251,34
3205,34
3026,34
2450,34
2275,34
2222,34
1988,34
1849,34
1551,34
1279,34
1246,34
3412,33
3387,33
3361,33
3346,33
3289,33
3225,33
3155,33
3053,33
3018,33
2954,33
2905,33
2895,33
2888,33
2807,33
2721,33
2713,33
2661,33
2660,33
2658,33
2649,33
2648,33
2646,33
2641,33
2637,33
2634,33
2628,33
2621,33
2586,33
2584,33
2539,33
2520,33
2503,33
2460,33
2448,33
2379,33
2368,33
2366,33
2365,33
2346,33
2285,33
2226,33
2203,33
2193,33
2172,33
2160,33
2158,33
2117,33
2098,33
2062,33
2028,33
2025,33
2023,33
2019,33
2012,33
2010,33
2007,33
2005,33
2002,33
1999,33
1996,33
1992,33
1981,33
1974,33
1973,33
1965,33
1958,33
1952,33
1936,33
1932,33
1928,33
1922,33
1920,33
1915,33
1852,33
1639,33
1579,33
1509,33
1439,33
1016,33
3262,32
3229,32
3141,32
2876,32
2851,32
2659,32
2640,32
2298,32
2227,32
2148,32
2000,32
1977,32
1969,32
1317,32
990,32
899,32
3354,31
3343,31
3300,31
3130,31
2978,31
2614,31
2495,31
2347,31
2338,31
2093,31
2022,31
2001,31
1959,31
1885,31
1864,31
1436,31
1370,31
638,31
607,31
592,31
581,31
568,31
567,31
562,31
560,31
554,31
545,31
543,31
539,31
528,31
526,31
525,31
521,31
518,31
516,31
515,31
514,31
508,31
507,31
504,31
501,31
498,31
493,31
485,31
476,31
466,31
462,31
461,31
457,31
439,31
437,31
432,31
429,31
424,31
418,31
415,31
413,31
403,31
401,31
396,31
392,31
379,31
377,31
375,31
374,31
371,31
367,31
364,31
354,31
349,31
3189,30
3136,30
3090,30
2908,30
2781,30
2627,30
2026,30
1943,30
1908,30
1847,30
1775,30
1729,30
1707,30
1636,30
1351,30
1266,30
1216,30
564,30
557,30
546,30
538,30
524,30
494,30
445,30
440,30
433,30
431,30
420,30
409,30
405,30
393,30
388,30
3305,29
3303,29
3297,29
3275,29
3273,29
3259,29
3167,29
3115,29
3028,29
2952,29
2951,29
2477,29
2164,29
2156,29
1924,29
1452,29
1406,29
670,29
652,29
497,29
483,29
389,29
361,29
3423,28
3299,28
3138,28
3112,28
3037,28
2977,28
2572,28
2545,28
2380,28
1407,28
1117,28
1082,28
1045,28
970,28
920,28
684,28
615,28
605,28
488,28
3404,27
3401,27
3288,27
3244,27
3214,27
3124,27
3080,27
2909,27
2824,27
2709,27
2673,27
2530,27
2394,27
2304,27
2235,27
2068,27
1876,27
1822,27
1520,27
1459,27
1382,27
1328,27
1165,27
1040,27
642,27
472,27
395,27
3024,26
2706,26
2531,26
2436,26
1883,26
1882,26
1879,26
1845,26
1795,26
1791,26
1768,26
1767,26
1745,26
1741,26
1693,26
1678,26
1674,26
1650,26
1646,26
1617,26
1607,26
1575,26
1566,26
1544,26
1515,26
1513,26
1488,26
1447,26
1430,26
1428,26
1375,26
1359,26
1350,26
1333,26
1321,26
1319,26
1314,26
1301,26
1238,26
1211,26
1180,26
1156,26
1123,26
1115,26
1114,26
1081,26
1002,26
972,26
937,26
931,26
513,26
512,26
489,26
480,26
435,26
421,26
410,26
399,26
369,26
2988,25
2732,25
2433,25
2351,25
2212,25
2066,25
2032,25
1779,25
1765,25
1764,25
1593,25
1013,25
949,25
597,25
3213,24
2788,24
2786,24
2674,24
2611,24
2243,24
1557,24
1474,24
1143,24
646,24
561,24
474,24
453,24
452,24
3235,23
3164,23
3161,23
3047,23
3012,23
3006,23
2915,23
2855,23
2798,23
2746,23
2702,23
2685,23
2666,23
2638,23
2613,23
2558,23
2526,23
2481,23
2428,23
2426,23
2417,23
2407,23
2390,23
2384,23
2367,23
2363,23
2356,23
2323,23
2319,23
2297,23
2296,23
2273,23
2210,23
2146,23
2051,23
2045,23
2030,23
1945,23
1910,23
1896,23
1881,23
1871,23
1838,23
1837,23
1799,23
1788,23
1770,23
1734,23
1703,23
1696,23
1649,23
1602,23
1569,23
1550,23
1549,23
1534,23
1494,23
1469,23
1453,23
1379,23
1372,23
1334,23
1320,23
1233,23
1217,23
1197,23
1138,23
1119,23
1098,23
993,23
964,23
959,23
939,23
923,23
916,23
904,23
902,23
3972,22
3969,22
3967,22
3963,22
3949,22
3944,22
3939,22
3931,22
3927,22
3903,22
3885,22
3878,22
3874,22
3861,22
3859,22
3852,22
3843,22
3842,22
3839,22
3831,22
3829,22
3825,22
3805,22
3801,22
3798,22
3791,22
3757,22
3738,22
3735,22
3732,22
3731,22
3722,22
3703,22
3693,22
3688,22
3685,22
3678,22
3675,22
3673,22
3652,22
3641,22
3636,22
3634,22
3626,22
3612,22
3606,22
3605,22
3597,22
3587,22
3579,22
3578,22
3577,22
3558,22
3546,22
3543,22
3529,22
3526,22
3519,22
3515,22
3502,22
3496,22
3489,22
3476,22
3457,22
3450,22
3449,22
3438,22
3378,22
3304,22
3263,22
3261,22
3238,22
3226,22
3194,22
3171,22
3119,22
3035,22
2959,22
2892,22
2882,22
2841,22
2762,22
2752,22
2734,22
2497,22
2311,22
2209,22
2142,22
1929,22
1901,22
1898,22
1886,22
1851,22
1819,22
1808,22
1705,22
1704,22
1700,22
1695,22
1680,22
1631,22
1570,22
1546,22
1537,22
1526,22
1504,22
1490,22
1473,22
1445,22
1437,22
1409,22
1367,22
1358,22
1344,22
1339,22
1315,22
1287,22
1259,22
1218,22
1184,22
1171,22
1160,22
1086,22
1071,22
1053,22
1052,22
1026,22
995,22
969,22
934,22
914,22
571,22
464,22
423,22
3887,21
3751,21
3694,21
3610,21
3541,21
3481,21
3416,21
3413,21
3396,21
3391,21
3386,21
3380,21
3367,21
3347,21
3328,21
3314,21
3296,21
3264,21
3257,21
3254,21
3234,21
3220,21
3215,21
3208,21
3204,21
3192,21
3178,21
3169,21
3163,21
3149,21
3137,21
3108,21
3101,21
3098,21
3088,21
3087,21
3078,21
3073,21
3040,21
3020,21
3019,21
3017,21
3003,21
2997,21
2982,21
2956,21
2933,21
2922,21
2893,21
2872,21
2846,21
2784,21
2759,21
2731,21
2729,21
2725,21
2714,21
2676,21
2663,21
1912,21
1905,21
1877,21
1802,21
1774,21
1771,21
1739,21
1728,21
1726,21
1710,21
1687,21
1682,21
1661,21
1635,21
1634,21
1627,21
1626,21
1625,21
1554,21
1542,21
1530,21
1508,21
1505,21
1501,21
1497,21
1483,21
1470,21
1465,21
1440,21
1429,21
1426,21
1416,21
1401,21
1356,21
1349,21
1312,21
1311,21
1307,21
1305,21
1300,21
1276,21
1261,21
1260,21
1248,21
1247,21
1237,21
1227,21
1226,21
1190,21
1189,21
1168,21
1132,21
1122,21
1110,21
1107,21
1073,21
1070,21
1064,21
1042,21
1038,21
1012,21
1011,21
977,21
973,21
950,21
945,21
925,21
854,21
843,21
835,21
831,21
829,21
828,21
825,21
824,21
816,21
811,21
806,21
801,21
785,21
782,21
774,21
767,21
761,21
753,21
746,21
732,21
727,21
725,21
720,21
714,21
706,21
698,21
696,21
695,21
687,21
602,21
496,21
446,21
416,21
398,21
390,21
343,21
333,21
326,21
324,21
323,21
316,21
314,21
305,21
298,21
286,21
281,21
278,21
273,21
272,21
266,21
262,21
253,21
240,21
224,21
212,21
204,21
201,21
200,21
189,21
187,21
173,21
171,21
170,21
143,21
129,21
123,21
120,21
119,21
114,21
110,21
105,21
99,21
68,21
57,21
41,21
27,21
26,21
22,21
14,21
10,21
1,21
3671,20
3528,20
3441,20
3395,20
3370,20
3366,20
3338,20
3332,20
3320,20
3295,20
3287,20
3265,20
3260,20
3256,20
3210,20
3200,20
3197,20
3188,20
3042,20
3014,20
3008,20
2985,20
2847,20
2845,20
2844,20
2831,20
2769,20
2719,20
2712,20
2688,20
2567,20
2097,20
1907,20
1816,20
1786,20
1672,20
1630,20
1619,20
1527,20
1485,20
1364,20
1297,20
1295,20
1140,20
1096,20
978,20
963,20
927,20
848,20
830,20
697,20
689,20
558,20
537,20
495,20
353,20
3708,19
3619,19
3498,19
3492,19
3439,19
3342,19
3307,19
3274,19
3216,19
3125,19
3063,19
3011,19
2968,19
2866,19
2830,19
2776,19
2773,19
2740,19
2738,19
2716,19
2687,19
2636,19
2582,19
2532,19
2314,19
2289,19
2086,19
1806,19
1782,19
1772,19
1748,19
1441,19
1413,19
1242,19
1224,19
1092,19
1036,19
821,19
781,19
775,19
748,19
682,19
676,19
671,19
663,19
662,19
660,19
659,19
651,19
644,19
641,19
636,19
633,19
628,19
616,19
601,19
600,19
596,19
584,19
583,19
579,19
578,19
566,19
556,19
549,19
505,19
422,19
417,19
368,19
356,19
292,19
237,19
225,19
214,19
162,19
142,19
63,19
3914,18
3853,18
3846,18
3698,18
3668,18
3657,18
3643,18
3472,18
3451,18
3415,18
3381,18
3357,18
3286,18
3237,18
3190,18
3177,18
3081,18
3033,18
3002,18
2949,18
2919,18
2918,18
2833,18
2703,18
2669,18
2573,18
2250,18
2017,18
1832,18
1746,18
1673,18
1668,18
1659,18
1498,18
1229,18
1063,18
965,18
841,18
820,18
815,18
755,18
709,18
707,18
677,18
548,18
547,18
532,18
520,18
511,18
490,18
482,18
475,18
459,18
456,18
451,18
419,18
404,18
397,18
362,18
360,18
355,18
335,18
325,18
239,18
233,18
186,18
83,18
73,18
3892,17
3628,17
3574,17
3560,17
3486,17
3463,17
3422,17
3421,17
3280,17
3224,17
3110,17
3076,17
3043,17
3010,17
2860,17
2820,17
2813,17
2795,17
2780,17
2642,17
2606,17
2444,17
2401,17
2299,17
2215,17
2187,17
2186,17
2049,17
2037,17
2020,17
1953,17
1914,17
1651,17
1576,17
1454,17
1419,17
1309,17
1187,17
1170,17
1153,17
1142,17
941,17
857,17
846,17
739,17
729,17
728,17
712,17
704,17
702,17
699,17
666,17
648,17
559,17
463,17
376,17
249,17
159,17
135,17
124,17
60,17
56,17
3952,16
3925,16
3922,16
3908,16
3907,16
3901,16
3870,16
3868,16
3863,16
3836,16
3834,16
3832,16
3827,16
3823,16
3795,16
3794,16
3786,16
3754,16
3742,16
3741,16
3729,16
3723,16
3715,16
3714,16
3711,16
3707,16
3706,16
3684,16
3681,16
3637,16
3630,16
3609,16
3600,16
3594,16
3592,16
3591,16
3570,16
3564,16
3554,16
3527,16
3522,16
3510,16
3507,16
3499,16
3487,16
3464,16
3456,16
3443,16
3360,16
3276,16
3249,16
3242,16
3222,16
3195,16
3193,16
3187,16
3104,16
3021,16
2948,16
2842,16
2837,16
2785,16
2763,16
2760,16
2691,16
2645,16
2629,16
2541,16
2489,16
2475,16
2449,16
2441,16
2414,16
2412,16
2398,16
2372,16
2362,16
2343,16
2336,16
2318,16
2313,16
2306,16
2237,16
2232,16
2229,16
2198,16
2130,16
2127,16
2108,16
2092,16
2090,16
2050,16
2036,16
2024,16
1976,16
1966,16
1961,16
1867,16
1859,16
1853,16
1848,16
1831,16
1826,16
1807,16
1804,16
1785,16
1781,16
1744,16
1706,16
1701,16
1699,16
1688,16
1657,16
1647,16
1616,16
1594,16
1589,16
1568,16
1562,16
1556,16
1512,16
1506,16
1502,16
1495,16
1482,16
1434,16
1425,16
1422,16
1398,16
1361,16
1338,16
1322,16
1308,16
1284,16
1275,16
1188,16
1137,16
915,16
909,16
850,16
849,16
839,16
836,16
818,16
810,16
808,16
798,16
794,16
793,16
788,16
784,16
780,16
778,16
773,16
771,16
765,16
759,16
756,16
749,16
740,16
735,16
719,16
710,16
688,16
427,16
426,16
363,16
332,16
309,16
277,16
3970,15
3948,15
3910,15
3904,15
3897,15
3890,15
3871,15
3811,15
3763,15
3759,15
3736,15
3719,15
3712,15
3659,15
3644,15
3616,15
3585,15
3575,15
3559,15
3494,15
3459,15
3453,15
3432,15
3431,15
3411,15
3405,15
3394,15
3372,15
3358,15
3313,15
3290,15
3277,15
3212,15
3179,15
3172,15
3168,15
3111,15
3094,15
3051,15
3044,15
2939,15
2871,15
2869,15
2849,15
2832,15
2826,15
2814,15
2804,15
2796,15
2747,15
2668,15
2619,15
2585,15
2535,15
2504,15
2498,15
2455,15
2404,15
2315,15
2287,15
2271,15
2249,15
2174,15
2013,15
1991,15
1979,15
1937,15
1911,15
1884,15
1870,15
1759,15
1720,15
1711,15
1679,15
1675,15
1667,15
1535,15
1532,15
1451,15
1420,15
1411,15
1329,15
1214,15
1166,15
1162,15
1145,15
1099,15
1085,15
1008,15
991,15
974,15
966,15
952,15
906,15
863,15
685,15
681,15
678,15
667,15
655,15
654,15
645,15
637,15
631,15
626,15
621,15
620,15
619,15
618,15
612,15
610,15
606,15
604,15
599,15
598,15
593,15
590,15
580,15
574,15
570,15
544,15
522,15
447,15
414,15
351,15
347,15
330,15
303,15
300,15
267,15
255,15
250,15
243,15
232,15
213,15
205,15
195,15
188,15
181,15
134,15
102,15
95,15
93,15
81,15
67,15
54,15
25,15
3977,14
3973,14
3957,14
3946,14
3932,14
3916,14
3882,14
3867,14
3830,14
3819,14
3816,14
3803,14
3787,14
3783,14
3769,14
3765,14
3762,14
3753,14
3739,14
3727,14
3720,14
3716,14
3649,14
3647,14
3635,14
3624,14
3621,14
3618,14
3603,14
3602,14
3569,14
3555,14
3551,14
3535,14
3530,14
3518,14
3511,14
3475,14
3470,14
3469,14
3467,14
3465,14
3461,14
3444,14
3424,14
3410,14
3383,14
3330,14
3327,14
3326,14
3319,14
3316,14
3315,14
3310,14
3308,14
3284,14
3232,14
3211,14
3174,14
3152,14
3139,14
3082,14
3069,14
3059,14
3009,14
2996,14
2983,14
2973,14
2966,14
2960,14
2935,14
2890,14
2884,14
2880,14
2736,14
2704,14
2697,14
2671,14
2664,14
2600,14
2578,14
2571,14
2524,14
2523,14
2413,14
2406,14
2342,14
2261,14
2206,14
2163,14
2161,14
2157,14
2147,14
2121,14
2100,14
2083,14
1983,14
1830,14
1818,14
1757,14
1727,14
1595,14
1567,14
1479,14
1386,14
1357,14
1326,14
1250,14
1235,14
1213,14
1175,14
1144,14
1065,14
1043,14
1034,14
992,14
971,14
940,14
932,14
804,14
742,14
731,14
721,14
686,14
679,14
665,14
634,14
624,14
613,14
591,14
577,14
540,14
471,14
340,14
331,14
304,14
149,14
104,14
49,14
32,14
31,14
3976,13
3968,13
3965,13
3961,13
3958,13
3938,13
3934,13
3928,13
3921,13
3919,13
3856,13
3838,13
3837,13
3826,13
3822,13
3810,13
3804,13
3793,13
3792,13
3784,13
3781,13
3777,13
3775,13
3761,13
3760,13
3758,13
3748,13
3709,13
3702,13
3697,13
3691,13
3676,13
3664,13
3656,13
3646,13
3631,13
3613,13
3588,13
3580,13
3572,13
3562,13
3556,13
3536,13
3525,13
3520,13
3512,13
3509,13
3501,13
3500,13
3485,13
3479,13
3477,13
3466,13
3384,13
3375,13
3374,13
3353,13
3341,13
3329,13
3250,13
3247,13
3245,13
3243,13
3209,13
3158,13
3145,13
3070,13
3049,13
3000,13
2991,13
2980,13
2979,13
2965,13
2963,13
2924,13
2889,13
2877,13
2859,13
2857,13
2852,13
2821,13
2808,13
2790,13
2765,13
2748,13
2735,13
2708,13
2698,13
2683,13
2651,13
2623,13
2525,13
2514,13
2491,13
2487,13
2445,13
2427,13
2403,13
2402,13
2350,13
2321,13
2292,13
2263,13
2208,13
2171,13
2120,13
2115,13
2077,13
2071,13
1993,13
1989,13
1931,13
1875,13
1749,13
1740,13
1677,13
1643,13
1318,13
1172,13
1078,13
1006,13
908,13
901,13
845,13
844,13
832,13
796,13
795,13
779,13
766,13
738,13
723,13
694,13
635,13
627,13
589,13
411,13
373,13
346,13
291,13
258,13
197,13
177,13
133,13
131,13
89,13
4,13
2,13
3945,12
3930,12
3920,12
3918,12
3913,12
3899,12
3893,12
3884,12
3875,12
3869,12
3851,12
3820,12
3789,12
3774,12
3744,12
3740,12
3737,12
3726,12
3704,12
3696,12
3658,12
3650,12
3640,12
3629,12
3614,12
3596,12
3595,12
3582,12
3568,12
3565,12
3563,12
3542,12
3539,12
3534,12
3524,12
3517,12
3513,12
3506,12
3482,12
3480,12
3474,12
3393,12
3362,12
3301,12
3293,12
3279,12
3246,12
3230,12
3223,12
3206,12
3191,12
3157,12
3140,12
3131,12
3113,12
3096,12
3025,12
2955,12
2848,12
2823,12
2822,12
2810,12
2770,12
2767,12
2745,12
2728,12
2727,12
2724,12
2711,12
2700,12
2694,12
2678,12
2657,12
2588,12
2563,12
2516,12
2456,12
2278,12
2182,12
2153,12
1923,12
1902,12
1893,12
1854,12
1803,12
1780,12
1603,12
1538,12
1519,12
1493,12
1423,12
1365,12
1252,12
1151,12
1128,12
1090,12
838,12
763,12
752,12
629,12
576,12
555,12
552,12
536,12
529,12
519,12
517,12
510,12
509,12
506,12
487,12
470,12
458,12
443,12
441,12
425,12
408,12
383,12
382,12
370,12
358,12
342,12
275,12
259,12
247,12
106,12
86,12
80,12
76,12
58,12
40,12
8,12
3858,11
3841,11
3833,11
3818,11
3785,11
3779,11
3770,11
3764,11
3699,11
3686,11
3669,11
3655,11
3645,11
3623,11
3557,11
3533,11
3504,11
3497,11
3483,11
3473,11
3471,11
3460,11
3368,11
3350,11
3344,11
3312,11
3282,11
3255,11
3203,11
3093,11
3068,11
3058,11
2969,11
2958,11
2942,11
2901,11
2879,11
2853,11
2838,11
2819,11
2817,11
2710,11
2701,11
2696,11
2615,11
2569,11
2425,11
2374,11
2361,11
2358,11
2239,11
2194,11
2131,11
2106,11
1951,11
1935,11
1934,11
1906,11
1888,11
1861,11
1823,11
1642,11
1586,11
1565,11
1545,11
1442,11
1435,11
1402,11
1267,11
1245,11
1179,11
1091,11
1089,11
1056,11
1051,11
987,11
944,11
921,11
837,11
764,11
724,11
717,11
647,11
630,11
503,11
492,11
491,11
478,11
381,11
321,11
319,11
315,11
299,11
285,11
282,11
269,11
198,11
185,11
179,11
160,11
128,11
109,11
88,11
66,11
46,11
3941,10
3896,10
3879,10
3824,10
3797,10
3780,10
3778,10
